coin,cluster_id,t_start,t_end,deficit_usd,total_capacity_usd,budget_queue_usd,overshoot_queue_usd,residual_queue_usd
VIRTUAL,3,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,217875.93514444685,212908.466802511,212908.466802511,0.0
VIRTUAL,4,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,34279.427947998745,365095.2954720001,18101.309648000002,0.0,16178.118299998743
VIRTUAL,5,2025-10-10 21:19:03.101000+00:00,2025-10-10 21:19:03.101000+00:00,2267.4023540000017,264268.57721178414,3433.8685968339755,1166.4662428339739,0.0
VIRTUAL,6,2025-10-10 21:19:12.705000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,1455215.5781893095,20087.049582476786,20087.049582476786,0.0
VIRTUAL,7,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,128266.7144770216,53391.97818104173,53391.97818104173,0.0
VIRTUAL,8,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,32391.978858213915,29858.212147213908,29858.212147213908,0.0
VIRTUAL,9,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,151929.28867999956,928515.5056449046,44970.74455905066,0.0,106958.5441209489
VIRTUAL,10,2025-10-10 21:20:11.547000+00:00,2025-10-10 21:20:11.547000+00:00,0.0,1863.85008,1418.64335,1418.64335,0.0
VVV,1,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,927349.627718,389392.84945800004,389392.84945800004,0.0
VVV,2,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,258332.22612418095,850.4227418248598,850.4227418248598,0.0
W,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,134943.1000479988,688729.9998409998,655284.9022779999,520341.8022300011,0.0
W,2,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,122.10000000000002,55.200596,55.200596,0.0
W,3,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,98685.06859032968,22852.83851432969,22852.83851432969,0.0
W,4,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:31.173000+00:00,186471.34358600024,131899.670401,7240.186721,0.0,179231.15686500023
W,5,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,22945.500000000004,14291.712808,14291.712808,0.0
WIF,1,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,255503.376455,252990.464252,252990.464252,0.0
WIF,2,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,3127325.097365,3030540.2712350003,3030540.2712350003,0.0
WIF,3,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,147514.039065,97482.45672500001,97482.45672500001,0.0
WIF,4,2025-10-10 21:19:12.705000+00:00,2025-10-10 21:19:18.209000+00:00,113989.8897010017,102621.146508,20133.425961,0.0,93856.4637400017
WIF,5,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,123401.34809,42503.096515,42503.096515,0.0
WIF,6,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,36904.2005,536.72948,536.72948,0.0
WIF,7,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,39819.76766417377,279.84131432455257,279.84131432455257,0.0
WIF,8,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,16999.413952899922,200610.24857674594,98201.95772114601,81202.54376824609,0.0
WIF,9,2025-10-10 21:20:22.781000+00:00,2025-10-10 21:20:22.781000+00:00,0.0,302821.24578,1282.087594,1282.087594,0.0
WIF,10,2025-10-10 21:20:56.134000+00:00,2025-10-10 21:20:56.134000+00:00,0.0,0.0,0.0,0.0,0.0
WIF,11,2025-10-10 21:21:18.798000+00:00,2025-10-10 21:21:18.798000+00:00,0.0,300417.03857660136,1664.5661210623507,1664.5661210623507,0.0
WLD,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,0.0,57972.851169,30849.411986,30849.411986,0.0
WLD,2,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,32934.991734,1940.054399,1940.054399,0.0
WLD,3,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,1031179.6020113894,998298.2018752337,998298.2018752337,0.0
WLD,4,2025-10-10 21:18:41.686000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,1440252.059193,1348527.4434549997,1348527.4434549997,0.0
WLD,5,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,2028414.9343312501,1804939.997269351,1804939.997269351,0.0
WLD,6,2025-10-10 21:19:12.705000+00:00,2025-10-10 21:19:12.705000+00:00,0.0,6767.952839999999,246.75,246.75,0.0
WLD,7,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,4048.461347076109,332.9453108205767,332.9453108205767,0.0
WLD,8,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,960729.8754890852,220484.2396087122,220484.2396087122,0.0
WLD,9,2025-10-10 21:19:34.026000+00:00,2025-10-10 21:19:34.026000+00:00,0.0,174288.58635026924,13369.789612293604,13369.789612293604,0.0
WLD,10,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,140585.56386499948,866098.5591077849,360631.7516147849,220046.1877497854,0.0
WLD,11,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,5041171.823887981,2303303.0754521405,2303303.0754521405,0.0
WLD,12,2025-10-10 21:20:34.906000+00:00,2025-10-10 21:20:34.906000+00:00,11558884.488696944,31.360364000000033,31.360364,0.0,11558853.128332945
WLD,13,2025-10-10 21:24:42.871000+00:00,2025-10-10 21:24:42.871000+00:00,0.0,4895.9968499999995,1136.598408,1136.598408,0.0
WLFI,1,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,1876499.0471099997,583500.8652939999,583500.8652939999,0.0
WLFI,2,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,30612.555246999997,27772.164318,27772.164318,0.0
WLFI,3,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,210507.4482899023,196749.93705624208,196749.93705624208,0.0
WLFI,4,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,128409.92847699998,20765.692139000002,20765.692139000002,0.0
WLFI,5,2025-10-10 21:19:52.582000+00:00,2025-10-10 21:19:52.582000+00:00,0.0,1209.317939,999.111639,999.111639,0.0
WLFI,6,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,815835.5296121007,704224.4563001005,704224.4563001005,0.0
XAI,1,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,246.279025,67.99655,67.99655,0.0
XAI,2,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,11322.915832685221,10732.81097968522,10732.81097968522,0.0
XLM,1,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,16225.81487399998,167275.54508899996,89641.91574999999,73416.10087600001,0.0
XLM,2,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,67668.19535546929,67506.29435220207,67506.29435220207,0.0
XLM,3,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,2964.0096,391.799034,391.799034,0.0
XLM,4,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,53751.524010000016,2552.0923470000002,2552.0923470000002,0.0
XLM,5,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,37232.39763967197,1907.9111659631217,1907.9111659631217,0.0
XLM,6,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,25639.761582350362,5108.827586749642,5108.827586749642,0.0
XLM,7,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,22.194426533248585,7.142981193343225,7.142981193343225,0.0
XLM,8,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,13018.155273766819,9515.51006096818,9515.51006096818,0.0
XPL,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,29300.50934500077,12240282.114268,9328832.466581997,9299531.957236996,0.0
XPL,2,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,0.0,32526351.15123805,12130177.725044057,12130177.725044057,0.0
XPL,3,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,4579.451226999996,554279422.9820839,46586405.44979601,46581825.99856901,0.0
XPL,4,2025-10-10 21:17:26.528000+00:00,2025-10-10 21:17:26.528000+00:00,0.0,567214255.4154259,7561309.557997,7561309.557997,0.0
XPL,5,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,31274004.479574844,16797343.579569586,16797343.579569586,0.0
XPL,6,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,38.019,0.4872,0.4872,0.0
XPL,7,2025-10-10 21:19:12.705000+00:00,2025-10-10 21:19:12.705000+00:00,0.0,9.324594982831234,0.14031642875151493,0.14031642875151493,0.0
XPL,8,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,33482297.711835496,658870.2786701381,658870.2786701381,0.0
XPL,9,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,1764.0075509999988,0.0,0.0,0.0,1764.0075509999988
XPL,10,2025-10-10 21:19:31.173000+00:00,2025-10-10 21:19:31.173000+00:00,0.0,340.96314,0.102,0.102,0.0
XPL,11,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:46.665000+00:00,1500.2467409999995,1163028.3239986503,140681.16819368204,139180.92145268203,0.0
XPL,12,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,1831959.148024,1208291.774476,1208291.774476,0.0
XPL,13,2025-10-10 21:20:16.794000+00:00,2025-10-10 21:20:16.794000+00:00,0.0,1012.89703,0.010612,0.010612,0.0
XPL,14,2025-10-10 21:20:28.872000+00:00,2025-10-10 21:20:28.872000+00:00,5273.502789999997,535655.0489671506,2823.776723302617,0.0,2449.72606669738
XRP,1,2025-10-10 21:17:06.037000+00:00,2025-10-10 21:17:06.037000+00:00,5434.09689,1852901.6518399995,1053974.9426499999,1048540.8457599998,0.0
XRP,2,2025-10-10 21:17:47.450000+00:00,2025-10-10 21:17:47.450000+00:00,0.0,61714.87813450209,54869.730370747886,54869.730370747886,0.0
XRP,3,2025-10-10 21:18:15.631000+00:00,2025-10-10 21:18:15.631000+00:00,0.0,15964.568400000006,116.33436999999999,116.33436999999999,0.0
XRP,4,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,1597.9235000000003,326.318806,326.318806,0.0
XRP,5,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:53.827000+00:00,0.0,1264039.1037052376,38517.905369735476,38517.905369735476,0.0
XRP,6,2025-10-10 21:19:08.820000+00:00,2025-10-10 21:19:34.026000+00:00,40888.516583,70930074.6581429,10377939.877708483,10337051.361125484,0.0
XRP,7,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,18152378.225472,39567.821598,39567.821598,0.0
XRP,8,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,9.06000000000001,0.969267,0.969267,0.0
XRP,9,2025-10-10 21:19:52.582000+00:00,2025-10-10 21:19:52.582000+00:00,106.91302399999998,28491854.791553278,423556.773335016,423449.860311016,0.0
XRP,10,2025-10-10 21:20:08.014000+00:00,2025-10-10 21:20:08.014000+00:00,1.6811630000000006,86137.28470265721,54382.664750856,54380.983587856,0.0
XRP,11,2025-10-10 21:20:28.872000+00:00,2025-10-10 21:20:34.906000+00:00,0.0,201063.36870252437,655.5124377643531,655.5124377643531,0.0
XRP,12,2025-10-10 21:21:05.643000+00:00,2025-10-10 21:21:08.703000+00:00,11.822387000000036,2405882.9019651096,59507.39294694438,59495.57055994438,0.0
XRP,13,2025-10-10 21:21:15.178000+00:00,2025-10-10 21:21:15.178000+00:00,0.0,2392327.175399999,3438.0375,3438.0375,0.0
XRP,14,2025-10-10 21:21:39.053000+00:00,2025-10-10 21:21:39.053000+00:00,0.0,29173.357360000005,10048.073526,10048.073526,0.0
XRP,15,2025-10-10 21:21:54.295000+00:00,2025-10-10 21:21:57.818000+00:00,0.0,5643.551146501937,150.8945774354943,150.8945774354943,0.0
XRP,16,2025-10-10 21:22:16.308000+00:00,2025-10-10 21:22:19.287000+00:00,0.0,256466.77116028414,354.04803416906606,354.04803416906606,0.0
XRP,17,2025-10-10 21:25:39.185000+00:00,2025-10-10 21:25:39.185000+00:00,0.0,9396665.331243124,10180.439347025187,10180.439347025187,0.0
YGG,1,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,12105.4287,2972.02616,2972.02616,0.0
YGG,2,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,24033.496330999984,0.0,0.0,0.0,24033.496330999984
ZEC,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,0.0,89917.91820299998,81430.77350099999,81430.77350099999,0.0
ZEC,2,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,513530.1822459984,259455.26697737872,239209.8629303788,0.0,274320.31931561965
ZEC,3,2025-10-10 21:17:26.528000+00:00,2025-10-10 21:17:26.528000+00:00,0.0,70.62360000000007,28.960727000000002,28.960727000000002,0.0
ZEC,4,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,147825.39731700148,1892564.2788942656,1864987.3066579076,1717161.909340906,0.0
ZEC,5,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,76235.67682199995,68649.28076600001,68649.28076600001,0.0
ZEC,6,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,8641.857451999995,8373.898045999998,8373.898045999998,0.0
ZEC,7,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,957072.4366639997,40917.898021,40917.898021,0.0
ZEC,8,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,733637.5058588043,53357.248889340364,53357.248889340364,0.0
ZEC,9,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,309345.8498830571,7589.860287284825,7589.860287284825,0.0
ZEC,10,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,11189.637633986622,147107.0188370002,17514.005157,6324.367523013378,0.0
ZEC,11,2025-10-10 21:22:29.511000+00:00,2025-10-10 21:22:29.511000+00:00,0.0,215.87240000000006,69.86670000000001,69.86670000000001,0.0
ZEN,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,0.0,4054.9991599999994,1977.548929,1977.548929,0.0
ZEN,2,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,69960.1907472729,63464.83790061217,63464.83790061217,0.0
ZEN,3,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,13676.866549999995,3134.785791,3134.785791,0.0
ZEN,4,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,15937.718661399027,15688.513528304557,15688.513528304557,0.0
ZEN,5,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,5900.086263000001,2952.656142,2952.656142,0.0
ZEN,6,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,11193.536099,1656.44979,1656.44979,0.0
ZEREBRO,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,0.0,187027.230469,174927.38455999998,174927.38455999998,0.0
ZEREBRO,2,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,0.0,17945.957134999997,978.418292,978.418292,0.0
ZEREBRO,3,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,21419.908828616466,20441.860785294906,20441.860785294906,0.0
ZEREBRO,4,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,128009.373548,83901.906734,83901.906734,0.0
ZEREBRO,5,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,3.8011449999993943,17636.565,13740.133843000001,13736.332698000002,0.0
ZEREBRO,6,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,19779.457627,14604.528513999998,14604.528513999998,0.0
ZEREBRO,7,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,21816.819288615756,4259.483196615755,4259.483196615755,0.0
ZEREBRO,8,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,6242.019833313299,5624.8417208945675,5624.8417208945675,0.0
ZETA,1,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,6964.45119,2992.2736529999997,2992.2736529999997,0.0
ZETA,2,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,2484.7980440000074,0.0,0.0,0.0,2484.7980440000074
ZK,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,1576.785963000001,248945.51243200002,242875.51473599992,241298.72877299992,0.0
ZK,2,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,9423.008732999999,9292.450975999998,9292.450975999998,0.0
ZK,3,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,35601.36234999879,147414.48853399997,12939.382931,0.0,22661.979418998788
ZK,4,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,103782.51215470782,3148.5391918615765,3148.5391918615765,0.0
ZK,5,2025-10-10 21:19:12.705000+00:00,2025-10-10 21:19:12.705000+00:00,0.0,81823.9011055516,30.601298293037836,30.601298293037836,0.0
ZK,6,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,154194.998092597,9095.52251884162,9095.52251884162,0.0
ZK,7,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,30859.70057987748,908.614655992551,908.614655992551,0.0
ZK,8,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,152.3101930000007,4.26457400314312,3.855727417146959,0.0,148.45446558285374
ZK,9,2025-10-10 21:21:02.776000+00:00,2025-10-10 21:21:02.776000+00:00,0.0,512598.8344225595,18.393226266953082,18.393226266953082,0.0
ZK,10,2025-10-10 21:21:08.703000+00:00,2025-10-10 21:21:08.703000+00:00,0.0,13689.224727999997,283.222395,283.222395,0.0
ZORA,1,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,735.8997410000003,190895.471603,129988.394047,129252.494306,0.0
ZORA,2,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,2235.25008,2235.25008,2235.25008,0.0
ZORA,3,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,10.508401999999998,188879.63984237658,180108.9904694028,180098.4820674028,0.0
ZORA,4,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,70.52765999999991,17.94438,17.94438,0.0
ZORA,5,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,16256.482178824534,6315.610605448253,6315.610605448253,0.0
ZORA,6,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,344.7812595058633,258.9584756260749,258.9584756260749,0.0
ZORA,7,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,20483.031909999998,14368.691083,14368.691083,0.0
ZORA,8,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,7239.889284897167,7239.889284897167,7239.889284897167,0.0
ZRO,1,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,0.0,46110.47417500001,34716.529965,34716.529965,0.0
ZRO,2,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,21419.889119999996,4534.87364,4534.87364,0.0
ZRO,3,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,147085.53449602734,92772.802455501,92772.802455501,0.0
ZRO,4,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,698885.4882543512,660281.56353825,660281.56353825,0.0
ZRO,5,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,12925.32065,3836.457894,3836.457894,0.0
ZRO,6,2025-10-10 21:19:12.705000+00:00,2025-10-10 21:19:12.705000+00:00,0.0,340.9057399999999,52.0836,52.0836,0.0
ZRO,7,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,19553.36788999883,1894322.9191600732,1439466.4658319354,1419913.0979419365,0.0
ZRO,8,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,100748.75029699999,62799.72839000002,62799.72839000002,0.0
ZRO,9,2025-10-10 21:19:34.026000+00:00,2025-10-10 21:19:34.026000+00:00,0.0,178402.77000000005,10.874766,10.874766,0.0
ZRO,10,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,197964.0614924748,57324.505680103975,57324.505680103975,0.0
ZRO,11,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,91440.491112,2981.7225740000003,2981.7225740000003,0.0
ZRO,12,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,488553.05303571274,266574.08718240034,266574.08718240034,0.0
