user,n_adl_events,median_latency_ms,share_any_nonadl_fill_5000ms,mean_undo_frac_5000ms,share_any_nonadl_fill_60000ms,mean_undo_frac_60000ms,share_any_nonadl_fill_300000ms,mean_undo_frac_300000ms,strategic_score
0x8794fa76ca4828ef5779290fc2475ddf2bbac7f0,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe212716bbf9968f22d4f8c6dbd6f39006f5cd015,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x58de5346ad184a998c6f572dd2ef17cb55f30fb5,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe353b772e0dd761eefdbc6f9369b066ba3b3ee9d,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6a7a17046df7d3e746ce97d67dc1c6c55e27ce75,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe92d2041199b18f611b137457f3acee8bedb22d3,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd6e56265890b76413d1d527eb9b75e334c0c5b42,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x663a0f016fb2f6ad8428738763b7177cd3f9fb50,8,1134983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xea593165b42db66b47e46174a3a5c7bc269c0f29,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6a1372b4fb791a50f58f0249cf82ebbc69b1a6ac,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7a9d45682babd8a2d79181623c75a7f615990b27,8,2204703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9cfc071d0432fb7f785aa602f3a3d727f8cf8900,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdb2069eeaa5eabb5cc5590a690ea3cc1f40d06a8,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6d4b896a9cf9c1678ba28106c5272d7359d93687,8,1293845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf961e5e6c5276164adb2865b7e80cf82dc04e920,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x314923f06c408b1eb0f22ccf0ccec628a6f40333,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xad747a668a86a4a3779e6f106b817be889dfaeff,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd483255b24d9419471b19eee8582c7897322290b,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x00c354d0035eb75724b479ced317cccaf67f4216,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa16107f011f2553fc45f714d1c5e84d703309297,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb2485dd419530db036eb017d1c3f7c4f0c718fbd,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdf6a4dba3ef113f030f95511e70721548dc7f3e2,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc156ea60f3a3c06d662c8161ec08220b5f027655,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6c6dedf6d67e57e514f96f05e7fbea7ec665d9ea,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc1471df385b1b039aae2000678e0b8bd905b3aef,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x78c9ff54c9e1948f4f65533dbfc09820da299eb7,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcb15941180ed7cff8b3547117eca6b78cbdeaf9c,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe541321cdfe1e9dbbf2d987b825a1f56a875e72b,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
